date,Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Bearing_temperature,Generator_speed,Yaw_angle,Wind_direction,Wheel_hub_temperature,Gear_box_inlet_temperature,Failure_status
26-03-2021,8.68,2.32,32.9,90.56,80.81,22.55,146.09,34.51,70,1800,0.33,74.02,42.67,16.16,No_failure
17-09-2021,17.23,2.61,40,93.69,51.21,20.41,50,39.68,100,1324.17,60,40.74,-40,12.74,No_failure
06-04-2021,3,2,40,97.87,85.62,11.28,189.29,37.22,70,1800,19.04,147.32,8.51,10,No_failure
11-09-2021,0.82,7.68,67.66,138.42,118.17,62.58,350.54,82.09,140.76,2229.82,156.15,275.76,102.95,86.84,Failure
29-10-2021,20.6,2.87,18.31,85.75,79.81,9.46,181.09,60,70,1673.12,11.01,10.54,52.8,13.17,No_failure
06-11-2021,17.23,2.86,,95.51,79.29,17.73,86.42,38.52,70,1478.52,48.15,6.73,23.41,10.11,No_failure
25-06-2021,17.47,2.44,40,96.99,90,14.88,172.07,39.92,70,1353,7.87,20.92,33.58,14.42,No_failure
30-06-2021,30,2.42,9.82,75.28,72.87,18.34,300,53.26,100,1244.98,33.38,28.3,-6.8,16.08,No_failure
09-06-2021,42.52,0.82,-51.81,47.76,117.12,-8.62,26.78,5.83,31.79,503.36,152.96,-29.79,-87.7,22.46,Failure
25-01-2021,15.02,3.18,9.94,71.95,72.67,13.76,65.49,56.9,70,1530.03,60,127.67,-0.73,16.18,No_failure
17-03-2021,25.63,2.31,40,87.33,59.43,24.98,300,49.91,100,1210.26,3.33,57.76,36.52,12.34,No_failure
09-01-2021,6.33,2.73,40,77.55,67.63,34.93,63.66,37.11,100,1336.74,5.11,52.92,38.82,13.81,No_failure
05-09-2021,21.08,2.44,3.28,71.73,68.51,2.03,163.41,54.21,70,1455.33,22.75,0.73,41.45,17.99,No_failure
04-02-2021,12.66,2.46,40,74.81,69.8,-3.51,98.5,60,100,1359.29,20.28,10.09,32.64,16.91,No_failure
09-12-2021,9.2,2.14,14.05,77.43,78.48,7.94,146.86,53.96,72.19,1627.94,60,21.57,38.9,20,No_failure
07-10-2021,1.83,9.94,11.57,144.8,124.81,60.48,397.97,99.91,142.27,2004.03,118.64,271.31,108.69,102.09,Failure
01-02-2021,19.07,2.53,40,90.92,90,15.59,244.35,40.96,100,1800,31.61,4,58.55,16.13,No_failure
11-09-2021,1.23,11.46,34.99,133.61,104.62,83.36,437.98,92.88,117.08,2306.81,75.26,-21.82,113.86,105.89,Failure
25-01-2021,8.99,3.4,0.9,92.88,81.24,10.21,206.77,52.28,70,1458.14,43.71,71.23,13.63,16.65,No_failure
24-09-2021,30,2.44,29.83,90.61,73.85,7.74,203.63,30.31,96.81,1284.31,52.41,47.35,46.64,15.86,No_failure
18-07-2021,16.8,3.5,40,70.06,60.46,29.78,150.18,30,100,1432.37,10.86,51.09,9.47,10.79,No_failure
22-10-2021,3,2,1.88,74.76,80.79,35.76,50,52.07,70,1253.74,60,31.14,8.29,10.86,No_failure
18-04-2021,17.76,2.81,40,90.56,75.63,-2.59,213.88,43.56,100,1000,6.22,182.07,64.82,14.4,No_failure
06-06-2021,42.21,0.57,-51.8,30.08,112.37,-15.34,34.58,20.95,31.49,759.36,169.71,666.54,-63.13,26.68,Failure
19-11-2021,20.47,3.14,17.11,86.67,64.84,10.5,84.3,45.75,100,1683.16,16.57,70.09,28.7,15.69,No_failure
17-01-2021,30,2,40,90.75,71.47,21.11,272.6,46.43,90.51,1000,18.18,25.18,70.81,18.76,No_failure
10-12-2021,13.26,2.52,18.71,74.89,71.54,-20,300,34.07,70,1296.51,16.42,34.04,60.57,15.59,No_failure
08-12-2021,1.34,5.74,-10.19,130.21,128.87,71.28,374.36,70.65,138.54,2170.95,72.31,-206.22,102.9,70.85,Failure
03-12-2021,1.7,11.36,-33.33,125.39,100.77,76.58,441.6,90.76,126.88,2011.93,147.64,92.66,116.29,78.1,Failure
01-01-2021,41.61,0.68,-46.16,52.71,119.4,-14.04,14.74,-11.71,49.39,631.74,85.67,135.23,-80.05,29.73,Failure
02-07-2021,9.08,3.23,7.12,88.44,79.32,0.68,122.28,31.32,70,1068.67,41.39,36.31,13.4,14.96,No_failure
26-07-2021,10.4,2.95,27.57,82.28,90,-15.65,92.9,35.2,70,1362.11,60,13.24,-0.19,15.43,No_failure
23-06-2021,15.6,2.22,37.13,98.43,75.43,33.02,150.89,49.86,100,1328.89,12.9,122.77,-18.52,13.2,No_failure
17-04-2021,39.84,0.74,-39.74,47.48,106.44,-12.17,37.61,22.33,22.31,340.93,123.02,160.65,-68.56,26.03,Failure
11-04-2021,43.88,0.31,-30.22,37.7,116.17,-16.35,3.59,-18.84,52.67,784.57,147.54,-74.93,-70.45,24.79,Failure
04-01-2021,14.36,2.82,40,81.56,83.55,38.27,189.92,52.05,100,1293.41,2.69,37.38,-19.82,12.21,No_failure
23-03-2021,15.48,3.5,40,88.28,69.33,-9.99,50,60,70,1600.03,,24.89,-15.55,19.82,No_failure
04-09-2021,13,2.23,40,76.81,87.49,18.27,176.52,40.77,70,1670.67,15.02,2.52,32.57,18.06,No_failure
04-08-2021,22.35,3.5,4.47,76.24,51.35,-16.92,79.67,41.13,70,1409.12,60,2.42,-40,14.79,No_failure
02-10-2021,16.23,2.18,40,82.79,87.8,39.3,180.13,47.06,70,1061.95,60,14.55,68.27,11.27,No_failure
14-12-2021,20.25,2.76,18.43,83.36,63.48,4.14,247.34,46.34,89.22,1568.5,6.47,25.16,55.4,19.14,No_failure
19-06-2021,43.18,0.02,-57.89,41.99,102.86,-12.23,12.63,-9.47,16.14,680.38,155.43,-99.46,-69.06,25.08,Failure
27-12-2021,26.93,5.58,13.77,86.46,71.71,-1.09,207.55,30,70,3723.84,44.05,41.47,77.63,15.37,No_failure
27-02-2021,16.28,3.42,11.44,74.44,72.38,7.12,229.02,48.74,100,1791.21,58.69,32.63,20.82,13.04,No_failure
29-06-2021,7.45,2.85,39.55,78.59,65.46,-1.37,155.48,40.67,100,1185.24,60,53.85,12.31,18.21,No_failure
23-11-2021,15.67,2.86,29.83,95.98,71.9,23.87,226.52,53.17,100,1270.74,60,96.42,80,12.88,No_failure
30-08-2021,9.46,3.12,40,74.38,67.1,-7.75,113.93,55.47,70,1175.43,60,4.19,61.28,11.38,No_failure
12-06-2021,7.1,2.28,,98.34,74.16,25.22,225.29,60,77.55,1407.83,60,6.69,-4.62,14.48,No_failure
14-11-2021,13.17,2.89,16.82,72.58,70.1,3.21,133.65,41.32,70,1408.01,4.99,53.22,47.45,17.87,No_failure
08-11-2021,1.31,5.28,-18.75,130.74,121.06,76.75,420.48,75.74,111.52,2328.67,116.84,249.37,98.26,117.32,Failure
19-08-2021,3,2.71,40,84.86,62.21,9.15,163.06,46.93,100,1154.46,28.71,33.57,40.67,18.63,No_failure
27-06-2021,14.18,3.07,40,89.56,67.73,3.49,122.64,39.76,100,1609.27,60,39.45,74.18,15.89,No_failure
16-09-2021,27.66,3.19,15.12,94.9,65.96,19.39,257.23,34.4,70,1328.82,31.15,16.54,-3.7,15.93,No_failure
01-11-2021,1.57,10.85,145.2,121.07,105.79,70.87,373.21,96.03,137.88,2003.23,146.77,256.61,98.46,92.28,Failure
21-06-2021,29.79,3.5,1.44,76.57,70.59,13.74,135.4,42.87,79.55,1318.51,60,85.98,51.23,18.45,No_failure
14-05-2021,3,2.53,39.78,94.78,50,5.09,183.49,51.63,70,1220.14,60,19.38,-40,12.17,No_failure
09-01-2021,8.3,2.65,40,87.61,65.16,12.1,133.82,56.74,100,1556.01,4.78,164.44,41.19,16.17,No_failure
03-05-2021,9.37,2.94,8.34,85.33,61.01,19.74,130.21,54.98,100,1347.1,60,100.13,-5.48,13.03,No_failure
23-05-2021,4.67,2.45,40,80.27,82.05,30.84,196.66,33.81,90.72,1645.79,60,17.13,60.12,16.41,No_failure
23-08-2021,17.97,2.8,12.85,75.06,56.09,-0.17,50,50.24,70,1672.07,7.09,54.97,16.37,13.71,No_failure
23-11-2021,1.85,11.72,99.18,140.89,127.03,78.14,448.6,88.89,128.42,2379.57,151.86,15,101.99,107.63,Failure
01-01-2021,24.89,2.58,40,95.87,59.26,27.78,94.85,45.24,70,1443.73,60,25.68,-9.23,16.21,No_failure
11-02-2021,43.38,0.08,-36.61,47.27,127.93,-14.78,3.1,-8.42,15.84,723.29,123.91,-222.96,-86.77,29.79,Failure
18-09-2021,8.88,2.84,10.08,73.21,64.95,15.05,92.23,45.05,70,1458.71,29.13,31.76,36.37,10,No_failure
19-12-2021,11.2,2.64,6.7,93.84,66.25,24.84,274.84,41.62,70,1605.01,17.11,109.84,-40,14.66,No_failure
13-03-2021,38.86,0.54,-37.58,49,107.78,-13.14,34.69,-18.22,45.19,531.62,104.72,339.15,-55.09,28.42,Failure
06-04-2021,38.66,0.25,-40.46,36.79,102.62,-16.3,8.49,6.81,31.28,445.88,156.6,-61.54,-82.16,20.88,Failure
24-06-2021,8.88,3.5,35.69,87.81,63.63,19.66,216.43,55.41,70,1571.92,58.32,126.7,-14.13,16.54,No_failure
06-10-2021,11.54,2.44,15.24,98.77,90,-16.15,289.31,52.25,100,1236.47,3.23,5.6,-3.28,20,No_failure
25-05-2021,25.73,3.5,15.26,75.65,58,20.3,193.4,45.4,79.99,1124.08,50.89,13.5,0.37,19.57,No_failure
23-10-2021,15.54,2.84,8.68,79.85,81.4,25.07,280.52,48.59,70,1656.61,60,24.27,60.93,17.28,No_failure
31-03-2021,9.71,2.54,40,85.73,72.34,-11.43,108.12,40.54,100,1279.74,60,17.82,26.58,16.63,No_failure
20-01-2021,18.01,2.19,40,93.15,88.91,8.39,300,30,70,1313.64,16.67,88.75,20.81,14.03,No_failure
18-11-2021,3,2.57,40,72.42,90,22.94,204.27,50.37,97.47,1424.88,3.74,89.06,3.44,10,No_failure
18-06-2021,8.01,2.33,30.84,71.08,77.33,-4.27,163.63,53.58,70,1480.17,8.96,9.82,80,17.76,No_failure
05-02-2021,25.55,2.78,40,71.97,90,25.53,191.19,38.79,70,1615.53,60,2.22,5.1,15,No_failure
05-02-2021,22.73,2.38,39.51,73.58,55.23,27.64,90.73,44.16,100,1443.81,20.93,149.63,-26.94,14.78,No_failure
09-06-2021,19.39,2,2.77,84.41,68.89,39.73,151.95,57.73,71.22,1182.87,22.38,5,17.55,15.66,No_failure
09-09-2021,20.35,3.13,40,94.04,79.08,17.92,155.44,31.24,70,1222.67,25.84,127.89,36.34,14.69,No_failure
25-08-2021,1.89,8.23,112.6,122,111.75,63.81,412.93,83.7,116.41,2464.41,152.22,-38.06,102.11,118.11,Failure
11-01-2021,42.61,0.8,-35.94,17.84,103.9,1.47,33.64,-8.45,44.45,431.62,127.58,385.53,-53.45,26.14,Failure
08-06-2021,28.64,2.49,18.18,89.87,76.19,-12.03,254.38,53.15,70,1526.54,5.9,24.29,23.02,16.12,No_failure
18-08-2021,23.81,2,15.85,93.34,56.5,17.09,173.46,47.18,70,1386.29,60,1.66,10.87,14.32,No_failure
08-09-2021,3,2.83,40,70.04,53.5,-9,300,49.67,70,1330.39,14.41,90.13,4.58,15.83,No_failure
23-01-2021,38.35,0.62,-39.91,29.42,123.73,-3.87,28.22,-19.85,54.45,718.03,148.58,240.47,-78.62,22.37,Failure
07-10-2021,23.84,3.29,3.02,78.81,62.35,39.05,221.29,37.34,100,1480.62,42.22,60.69,-4.57,13.7,No_failure
02-07-2021,0.6,7.85,94.78,143.65,110.92,69.62,408.42,99.94,113.23,2214.2,117.87,161.39,118.7,95.95,Failure
28-07-2021,9.29,3.5,30.04,92.41,87.07,-4.77,153.53,51.26,70,1560,2.54,149.76,49.89,10.71,No_failure
24-03-2021,40,0.5,-43.84,24.32,117.22,-9.87,38.34,-10.03,28.44,584.02,94.74,233.22,-59.6,26.26,Failure
17-08-2021,20.77,2.51,10.06,80.16,55.07,2.72,259.49,44.35,100,1591.94,3.09,32,52.67,13.94,No_failure
23-06-2021,14.77,3.18,40,87.28,61.16,34.56,145.67,60,70,1611.65,9.56,28.04,68.29,17.25,No_failure
11-11-2021,1.94,6.34,37.54,120.17,129.01,70.04,350.74,91.04,131.25,2150.28,91.6,2.05,117.38,103.32,Failure
04-01-2021,19.59,2.08,40,87.03,56.86,7.66,263.9,33.77,70,1555.44,51.4,11.8,30.93,19.19,No_failure
28-01-2021,24.4,2.49,40,87.64,72.25,25.32,161.08,59.59,70,1213.82,60,11.41,-17.73,13.92,No_failure
09-06-2021,21.49,3.5,12.44,74.61,50,-13.8,50,50.03,70,1128.06,60,52.87,10.53,10.86,No_failure
12-01-2021,18.79,2.16,18.58,96.66,71.42,-2.75,300,34.09,100,1431.49,30.81,26.01,-22.7,18.92,No_failure
28-07-2021,19.6,2.59,40,83.1,50.21,9.44,240.69,44.77,100,1359.56,1.12,26.08,27.46,14.13,No_failure
23-09-2021,6.78,3.07,40,88.5,72.29,19.46,166.64,31.27,91.99,1377.14,40.84,7.77,5.35,16.01,No_failure
31-07-2021,4.67,3.3,40,83.37,75.62,12.83,156.14,34.56,70,1285.39,60,40.6,-2.08,17.34,No_failure
14-01-2021,24.63,3.07,13.04,86.94,68.4,-7.53,181.03,49.55,100,1569.42,55.07,108.11,59.55,10,No_failure
30-10-2021,20.56,2.39,9.34,73.75,90,-7.13,163.88,60,70,1450.87,60,28.75,80,13.76,No_failure
12-08-2021,0.27,7.58,197.81,138.3,109.13,67.96,446.14,77.61,126.42,2417.06,112.46,-28.57,115.17,116.13,Failure
15-07-2021,13.57,3.44,3.12,93.97,88.16,-9.82,187.85,56.81,70,1234.74,41.16,18.8,1.78,16.84,No_failure
02-02-2021,10.68,2.74,40,70.02,55.54,11.52,300,55.35,100,1000,1.6,66.93,-10.3,11.87,No_failure
20-08-2021,0.36,8.13,200.19,142.5,105.64,84.2,419.49,97.74,122.59,2102.76,83.9,-165.47,107.29,96.3,Failure
05-08-2021,0.44,7.68,89.91,130.53,125.78,83.03,376.2,92.31,114.15,2474.95,101.77,-185.69,114.46,104.55,Failure
12-04-2021,24.48,2.59,12.2,82.12,75.88,40,50,46.82,70,1342.93,27.81,1.2,51.66,17.74,No_failure
11-03-2021,42.91,0.58,-49.13,45.07,118.85,2.93,28.65,5.6,35.95,676.81,85.41,60.82,-78.41,28.09,Failure
09-08-2021,10.52,3.5,10.35,80.25,90,34.93,236.38,42.49,70,1346.83,3.21,26.52,-36.04,11.78,No_failure
30-11-2021,19.82,3.08,40,73.85,57.46,3.76,180.89,53.68,70,1470.13,42.08,26.95,47.13,10,No_failure
21-01-2021,22.97,2.97,9.04,71.28,81.9,30.81,202.65,30,70,1182.9,16.53,11.1,-27.53,13.28,No_failure
10-05-2021,27.41,3.11,40,79.91,60.44,10.97,187.34,46.66,70,1222.5,6.11,42.83,-7.46,15.62,No_failure
24-02-2021,18.03,2.78,11.44,93.35,66.37,11.51,85.21,44.12,100,1656.34,3.37,10.77,14.19,13.91,No_failure
29-07-2021,5.22,3.08,15.19,76.81,58.72,2.85,229.94,50.77,100,1471.68,34.44,21.57,15.7,12.6,No_failure
28-09-2021,10.86,2.8,10.84,91.14,69.54,37.43,127.8,49.45,70,1060.86,6.18,22.24,5.62,18.63,No_failure
12-08-2021,14.39,2.98,19.58,77.82,73.23,17.89,165.35,38.98,70,1274.92,17.81,65.72,-14.06,12.86,No_failure
13-12-2021,3,2.24,40,80.91,71.55,30.27,117.07,48.9,70,,5.55,156.29,59.78,14.91,No_failure
08-01-2021,16.45,2.61,40,84.57,60.85,-6.16,193.19,60,70,1095.53,24.04,37.84,-16.78,12.41,No_failure
18-05-2021,14.09,2.47,40,73.95,67.66,23.54,190.73,47.59,70,1264.76,12.29,91.8,-2.66,13.06,No_failure
30-05-2021,30,3.05,40,71.09,65.99,39.36,234.39,49.33,70,1000,7.68,5.86,40.58,16.91,No_failure
27-03-2021,22.88,2.97,31.57,77.43,78.25,39.63,183.97,30,70,1470.69,20.29,28.52,41.86,17.39,No_failure
04-12-2021,22.76,2.74,8.96,84.06,59.2,9.29,286.26,31.68,100,1294.28,60,30.05,19.3,13.06,No_failure
27-10-2021,14.87,2.78,3.43,73.05,76.5,7.77,235,49.95,100,1227.07,32.15,16.06,-3.79,14.6,No_failure
30-08-2021,17.1,2.65,10.33,70.94,85.59,-5.99,300,40.44,100,1387.8,34.23,11.51,49.48,16.58,No_failure
20-12-2021,19.02,2.66,40,91.38,68.23,11.6,72.69,45.83,100,1274.24,4.94,32.26,45.08,16.88,No_failure
17-08-2021,17.15,2,40,72.02,90,20.47,216.09,56.92,100,1503.26,2.13,88.42,56.23,14.06,No_failure
23-07-2021,3,3.44,5.86,78.76,52.74,16.72,265.43,42.14,86.51,1672.67,60,83.22,-32.51,12.82,No_failure
15-04-2021,40.17,0.52,-56.27,13.16,113.84,-12.84,38.75,21.12,29.09,661.2,78.36,129.02,-60.45,28.09,Failure
19-02-2021,6.67,3.17,16.69,89.96,63.91,29.65,189.67,44.43,100,1751.1,51.92,93.76,-40,12.76,No_failure
09-09-2021,22.04,3.15,9.45,82.9,60.76,2.54,123.56,52.66,70,1000,3.14,20.45,-3.93,13.81,No_failure
11-01-2021,20.13,2.54,40,87.88,75.37,-7.57,211.02,39.73,70,1284.24,60,1.9,30.44,13.51,No_failure
15-02-2021,11.24,2.35,23.79,86.15,76.97,-18.96,275,30,100,1449.35,60,6.08,5.66,14.91,No_failure
26-08-2021,1.96,7.07,1.6,127.21,108.93,82.35,394.65,91.07,134.9,2011.07,85.18,272.18,112.84,90.82,Failure
27-11-2021,24.77,2.14,6.22,76.61,64.98,-7.81,201.9,46.14,100,1362.01,58.62,48.49,-15.92,15.92,No_failure
16-05-2021,26.79,2.72,40,84.37,59.73,28.15,90.33,32.48,70,1630.5,27.35,3.39,22.92,13.58,No_failure
01-12-2021,17.81,3.5,29.13,79.47,75.63,3.32,192.18,32.65,70,1547.74,8.04,6.47,48.54,13.41,No_failure
26-01-2021,41.23,1.02,-35.21,23.66,109.16,-7.56,7.53,14.86,57.45,668.73,88.68,187.5,-72.62,23.6,Failure
23-03-2021,30,3.05,16.95,95.06,79.14,-6.31,149.34,31.33,70,1011.97,13.96,94.63,-40,19.7,No_failure
16-02-2021,42.76,0.87,-50.16,34.49,115.83,-13.54,27.08,-7.02,56.63,772.42,114.17,104.2,-77.52,24.69,Failure
07-11-2021,1.83,10.97,28.44,127.34,105.7,83.55,416.12,71.26,143.46,2210.07,96.46,622.01,106.2,80.25,Failure
21-10-2021,11.35,2.43,40,87.22,56.97,13.32,197.7,41.12,70,1445.22,32.12,60.09,58.88,12.96,No_failure
03-10-2021,13.03,3.19,40,94.7,90,-7.31,177.99,49.25,70,1253.18,23.63,5.73,-1,18.49,No_failure
13-08-2021,0.45,5.28,104.05,124.88,113.14,67.35,404.53,88,145.04,2171.87,125.39,10.6,100.9,99.5,Failure
18-08-2021,10.96,3.3,40,97.26,72.56,-4.98,154.38,54.59,70,1383.61,60,11.26,70.01,15.88,No_failure
11-08-2021,20.1,2.24,40,83.42,64.07,2.18,209.87,43.06,70,1453.35,60,5.85,-4.27,15.34,No_failure
16-10-2021,0.88,7.99,170.23,137.7,115.43,79.17,396.08,99.24,143.81,2145.24,73.78,262.44,106.77,95.82,Failure
30-09-2021,,2.46,22.92,91.27,66.98,2.3,196.76,44.82,70,1486.8,60,79.6,-2.59,10,No_failure
31-03-2021,21.34,2.76,3.3,88.75,66.97,1.99,154.14,47.08,70,1514.7,22.46,136.92,-4.11,15.77,No_failure
13-03-2021,26.86,3.04,40,78.53,66.68,9.88,286.78,32.55,97.11,1672.55,60,1.62,-1.41,10,No_failure
19-09-2021,1.61,6.7,39.69,137.3,121.46,61.69,449.54,82.86,134.63,2125.84,160.65,76.49,116.1,105.93,Failure
17-07-2021,6.41,2.22,40,72.8,71.65,36.6,199.31,35.39,100,1539.36,6.11,157.57,-6.95,14.13,No_failure
18-12-2021,26.46,3.5,3.94,77.28,65.31,12.8,217.61,44.02,70,1380.52,12.98,54.49,1.09,12.43,No_failure
24-09-2021,1,9.46,-3.66,127.41,127.81,80.26,405.61,71.96,129.04,2135.58,75.11,258.92,113.09,73.45,Failure
24-01-2021,13.3,2.22,26.16,80.17,50,0.22,180.75,56.93,70,1418.28,50.44,23.02,14.96,13.17,No_failure
05-07-2021,27.1,2.89,2.57,84.25,63.92,1.89,189.21,38.6,100,1800,3.96,2.87,-13.25,10,No_failure
30-10-2021,7.97,2.12,30.83,85.09,64.11,-20,63.99,51.08,70,1121.13,12.02,38.57,-38.09,17.36,No_failure
13-02-2021,4.26,3.32,40,70.23,71.67,24.68,88.82,41.9,84.1,1543.8,2.62,37.06,-16.06,16.02,No_failure
13-02-2021,15.72,2.93,38.25,89.28,72.8,32.63,118.93,38.01,70,1362.59,21.86,23.03,32.94,17.28,No_failure
04-09-2021,20.63,2.9,0.04,76.19,85.34,12.63,159.32,45.48,100,1380.98,22.6,1.72,28.26,16.72,No_failure
27-09-2021,0.75,8.86,-64.8,140.04,112.52,77.54,367.62,95.06,122.48,2442.22,154.81,281.57,119.27,119.68,Failure
19-05-2021,38.38,1.06,-42.54,41.2,125.55,-4.55,19.62,16.06,13.04,445.24,76.99,61.71,-70.34,24.47,Failure
14-01-2021,22.29,2.99,2.81,73.14,67.32,25.13,140.22,49.4,70,1169.99,32.18,90.23,-7.09,15.99,No_failure
17-07-2021,3,2.38,6.71,73.35,81.67,-6.33,188.47,43.62,70,1228.33,15.64,54.11,-17.84,12.36,No_failure
12-06-2021,38.3,0.94,-58.08,68.88,112.74,1.53,18.55,15.45,17.35,562.8,104.83,240.84,-50.57,22.69,Failure
20-07-2021,24.74,2.1,3.46,99.32,71.08,-20,214.4,30.68,84.65,1342.43,60,93.75,-32.91,16.24,No_failure
02-06-2021,26.75,2.84,33,76.3,59.13,40,125.37,50.53,70,1381.95,15.37,121.41,16.05,15.55,No_failure
22-01-2021,3,2.4,0.94,88.53,80.21,-8.59,127.85,37.71,70.22,1327.29,,27.08,77.54,17.47,No_failure
06-11-2021,0.98,6.84,77.14,132.09,118.51,62.09,353.85,83.68,138.24,2299.86,146.69,71.49,111.37,84.76,Failure
25-05-2021,17.49,3.5,14.69,70.34,64.87,15.95,260.29,49.14,83.07,1089.37,23.41,31.36,13.69,12.54,No_failure
29-08-2021,13.37,2.75,5.01,75.69,52,22.96,172.87,60,100,1400.62,60,23.95,-9.93,17.73,No_failure
10-10-2021,30,2.87,22.65,95.05,68.26,13.56,95.06,34.57,70,1251.45,52.31,156.19,45.15,15.05,No_failure
15-09-2021,15.75,3.15,23.67,89.86,71.89,32.5,260,41.46,70,1793.78,19.42,16.95,80,16.36,No_failure
18-01-2021,3,3.28,28.86,89.11,69.35,1.67,230.08,43.62,100,1465.57,47.13,9.08,18.39,10,No_failure
18-02-2021,15.31,2,19.19,80.54,64.94,18.38,246.96,41.39,100,1460.75,13.61,92.26,16.72,19.09,No_failure
11-10-2021,25.97,3.4,1.59,97.15,59.87,40,118.54,32.02,76.36,1340.23,15.86,42.28,50.95,10,No_failure
17-05-2021,20.88,2.18,11.94,86.95,81.08,-14.77,84.37,47,100,1138.21,60,3.4,80,16.65,No_failure
23-09-2021,28.4,3.45,40,96.56,72.93,-17.72,225.54,60,100,1016.2,30.63,19.49,10.14,12.98,No_failure
21-09-2021,16.86,2.57,6.58,78,50,-6.92,231.1,48.73,100,1375.66,60,149.66,-29.85,16.72,No_failure
22-03-2021,22.91,2.79,30.71,83.67,72.97,-14.76,243.84,41.63,100,1757.26,26.25,36.96,1.33,16.3,No_failure
15-01-2021,12.92,2.85,22.95,77.53,61.34,-6.99,300,46.24,100,1245.79,8.88,61.47,33.95,20,No_failure
12-08-2021,8.43,2.77,40,86.84,68.54,-1.46,96.69,57.77,70,1000,60,5.09,30.7,14,No_failure
17-07-2021,1.05,6.5,100.67,123.18,113.53,68.25,426.06,86.58,133.47,2335.68,177.66,-43.94,107.12,115.25,Failure
02-10-2021,19.56,2.73,25.59,98.69,80.81,35.12,124.34,46.77,70,1115.54,30.96,66.15,-34.25,15.52,No_failure
28-08-2021,,2.58,40,89.28,81.87,34.32,170.27,31.65,70,1347.66,60,38.97,20.98,10.82,No_failure
27-09-2021,22.96,2.19,23.03,70.83,79.24,17.67,269.23,31.83,70,1800,5.91,28.4,46.13,17.45,No_failure
20-03-2021,3,2.81,33.1,70.7,72.03,11,300,46.47,70,1382.87,34.41,58.65,28.45,14.46,No_failure
03-05-2021,8.84,2.32,40,85.34,69.9,1.13,204.31,43.21,100,1800,19.83,38.97,30.82,14.55,No_failure
06-02-2021,30,2.44,40,81.65,55.66,18.93,165.85,30,70,1478.65,5.91,6.72,-7.58,17.29,No_failure
28-10-2021,16.35,2.62,21.59,71.69,90,8.72,148.05,35.63,70,1317.97,32.23,21.4,19.59,15.51,No_failure
22-02-2021,19.2,2.45,7.13,83.75,90,-15.76,222.35,47.52,70,1337.29,26.14,12.59,-3.52,15.62,No_failure
21-11-2021,22.62,2.67,7.55,84.37,74.41,-10.56,50,47.16,70,1368.3,53.73,113.7,26.26,15.8,No_failure
15-11-2021,11.36,2.57,40,72.83,72.81,30.95,205.8,46.23,100,1502.25,33.96,53.74,50.62,13.26,No_failure
15-08-2021,8.01,2.64,1.63,82.65,50.92,-0.46,162.7,47.75,100,1650.16,2.08,24.66,55.73,14.94,No_failure
16-01-2021,15.87,2.96,40,85.09,82.87,-18.92,195.79,36.8,70,1329.37,26.21,11.55,20.78,16.99,No_failure
15-03-2021,9.9,3.03,40,70.01,58.91,-3.27,74.71,40.38,70,1157.83,14.39,23.25,66.7,13.16,No_failure
09-07-2021,12.68,2,2.17,95.64,66.1,6.33,149.9,50.26,100,1800,14.06,41.35,-24.15,16.63,No_failure
02-11-2021,17.79,3.24,40,93.44,75.54,40,178.21,46.6,83.32,1659.93,8.03,13.23,4.06,11.33,No_failure
13-10-2021,14.05,3.06,3.37,78.55,64,-6.28,219.43,43.85,70,1503.47,43.51,27.94,3.92,13.91,No_failure
11-03-2021,30,2.48,9.36,92.69,59.64,30.95,271.22,30.39,70,1158.5,60,8.9,29.88,14.2,No_failure
26-06-2021,38.93,0.73,-44.95,41.17,123.59,-14.41,10.52,-11.97,21.08,612.3,176.02,45.16,-55.34,29.46,Failure
18-05-2021,3,3.08,9.42,87.54,51.34,24.95,62.87,39.92,73.39,1368.93,60,317.57,-7.75,16.26,No_failure
22-06-2021,19.74,2.62,40,84.46,50,22.83,217.08,41.42,70,1687.27,2.03,98.7,15.01,13.02,No_failure
11-03-2021,9.99,2.45,40,72.11,75.21,-6.85,238.03,40.38,70,1389.83,4.92,35.8,40.88,20,No_failure
30-07-2021,0.63,10.85,147.23,136.6,119.27,65.35,396.03,97.31,126.38,2052.91,83.51,567.04,95.22,76.72,Failure
14-12-2021,9.91,2.68,6.15,83.1,73.39,-1.54,110.12,45.25,70,1127.36,13.41,13.06,19.42,14.05,No_failure
14-06-2021,4.91,2.51,40,97.31,67.33,16.25,50,57.27,100,1286.8,41.92,18.91,-15.52,14.51,No_failure
18-02-2021,43.59,0.19,-33.75,53.31,129.13,-14.18,31.09,8.68,41.88,651.9,162.16,91.78,-73.82,28.63,Failure
09-08-2021,17.02,2.64,38.96,88,60.94,11.15,50,58.5,70,1603.68,9.83,47.58,11.75,16.31,No_failure
05-07-2021,9.78,2,40,73.94,59.36,20.17,223.12,35.84,89.26,1116.83,4.39,22.41,-10.81,16.14,No_failure
16-04-2021,11.32,3.42,18.95,82.94,84.23,8.86,164.75,35.33,70,1137.85,45.72,35.83,45.98,14.19,No_failure
05-06-2021,43.64,0.98,-31.75,29.48,108.84,-15.71,24.6,-2.01,33.85,349.19,177.89,179.53,-84.73,29.46,Failure
